"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","BYE","bye","fg_pct","dst_pass_yds_g","dst_rush_yds_g","dst_ret_tds","pos_rank","overall_rank","team_id","team_name","proj_type","fumblesRecovered"
"Blake Whiteheart","TE","CLE",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,33.46,NA,"56111","FanDuel","16940","NumberFire","TE",28.41,19.98,175.9,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,260,8,"Cleveland Browns","REMAINING",NA
"Elijah Arroyo","TE","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,32.73,NA,"56390","FanDuel","17108","NumberFire","TE",24.43,16.5,171.03,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,262,28,"Seattle Seahawks","REMAINING",NA
"Foster Moreau","TE","HOU",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,31.41,NA,"54273","FanDuel","14239","NumberFire","TE",23.69,16.52,171.45,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,266,13,"Houston Texans","REMAINING",NA
"Tanner Hudson","TE","CIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,30.23,NA,"54397","FanDuel","14370","NumberFire","TE",22.19,15.53,153.84,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,270,7,"Cincinnati Bengals","REMAINING",NA
"Tyler Higbee","TE","LA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,30.06,NA,"53085","FanDuel","12678","NumberFire","TE",22.71,14.85,151.38,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,271,33,"Los Angeles Rams","REMAINING",NA
"Will Kacmarek","TE","MIA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,30.04,NA,"56669","FanDuel","17605","NumberFire","TE",23.25,15.83,172.61,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,272,17,"Miami Dolphins","REMAINING",NA
"Daniel Bellinger","TE","TEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,29.97,NA,"55285","FanDuel","15873","NumberFire","TE",23.88,16.68,162.27,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,273,31,"Tennessee Titans","REMAINING",NA
"Eli Raridon","TE","NE",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,29.75,NA,"56672","FanDuel","17607","NumberFire","TE",21.29,15.65,159.2,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,275,19,"New England Patriots","REMAINING",NA
"Zach Ertz","TE","PHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,28.75,NA,"52077","FanDuel","11247","NumberFire","TE",23.75,15.83,151.97,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,278,24,"Philadelphia Eagles","REMAINING",NA
"Noah Gray","TE","KC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,28.39,NA,"55048","FanDuel","15337","NumberFire","TE",21.24,14.14,146.62,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,280,16,"Kansas City Chiefs","REMAINING",NA
"Matthew Hibner","TE","BAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,26.69,NA,"56650","FanDuel","17627","NumberFire","TE",19.27,13.11,136.57,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,288,3,"Baltimore Ravens","REMAINING",NA
"Payne Durham","TE","TB",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,26.63,NA,"55808","FanDuel","16218","NumberFire","TE",20.49,14.02,133.82,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,289,30,"Tampa Bay Buccaneers","REMAINING",NA
"Durham Smythe","TE","BAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,26.47,NA,"53972","FanDuel","13676","NumberFire","TE",19.27,13.36,137.3,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,290,3,"Baltimore Ravens","REMAINING",NA
"Mo Alie-Cox","TE","IND",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,25.39,NA,"53973","FanDuel","13246","NumberFire","TE",18.7,12.5,143.42,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,294,14,"Indianapolis Colts","REMAINING",NA
"Andrew Ogletree","TE","IND",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,25.24,NA,"55667","FanDuel","15916","NumberFire","TE",18.7,12.84,139.97,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,295,14,"Indianapolis Colts","REMAINING",NA
"Charlie Woerner","TE","ATL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,25.18,NA,"54786","FanDuel","14984","NumberFire","TE",20.33,13.75,133.8,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,296,2,"Atlanta Falcons","REMAINING",NA
"Ben Sinnott","TE","WSH",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,24.32,NA,"55926","FanDuel","16644","NumberFire","TE",20.19,13.32,120.84,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,299,32,"Washington Commanders","REMAINING",NA
"Brevyn Spann-Ford","TE","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,21.89,NA,"56075","FanDuel","16647","NumberFire","TE",16.53,11.55,107.14,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,308,9,"Dallas Cowboys","REMAINING",NA
"Jackson Hawes","TE","BUF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,21.32,NA,"56419","FanDuel","17213","NumberFire","TE",15.52,10.99,107.43,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,309,4,"Buffalo Bills","REMAINING",NA
"Drew Sample","TE","CIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,21.12,NA,"54280","FanDuel","14146","NumberFire","TE",16.7,12.02,95.13,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,310,7,"Cincinnati Bengals","REMAINING",NA
"Charlie Kolar","TE","LAC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,21.07,NA,"55566","FanDuel","15795","NumberFire","TE",14.98,10.53,114.22,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,311,34,"Los Angeles Chargers","REMAINING",NA
"Adam Trautman","TE","DEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,20.77,NA,"54566","FanDuel","14870","NumberFire","TE",15.46,10.52,105.35,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,313,10,"Denver Broncos","REMAINING",NA
"Brock Wright","TE","DET",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,20.58,NA,"55103","FanDuel","15626","NumberFire","TE",15.61,10.85,98.17,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,314,11,"Detroit Lions","REMAINING",NA
"Austin Hooper","TE","ATL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,19.73,NA,"53054","FanDuel","12677","NumberFire","TE",15.24,10.17,108.65,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,317,2,"Atlanta Falcons","REMAINING",NA
"Sam Roush","TE","CHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,19.33,NA,"56654","FanDuel","17549","NumberFire","TE",16.03,10.4,96.3,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,319,6,"Chicago Bears","REMAINING",NA
"Jeremy Ruckert","TE","NYJ",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,19.18,NA,"55359","FanDuel","15796","NumberFire","TE",16.08,11.44,98.55,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,320,22,"New York Jets","REMAINING",NA
"Erick All Jr.","TE","CIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,15.3,NA,"56061","FanDuel","16645","NumberFire","TE",11.12,7.79,76.25,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,331,7,"Cincinnati Bengals","REMAINING",NA
"Elijah Higgins","TE","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,14.61,NA,"55823","FanDuel","16333","NumberFire","TE",11.79,8.02,78.38,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,334,1,"Arizona Cardinals","REMAINING",NA
"Ja'Tavion Sanders","TE","CAR",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,13.06,NA,"56003","FanDuel","16643","NumberFire","TE",10.32,7.49,64.34,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,342,5,"Carolina Panthers","REMAINING",NA
"Nate Adkins","TE","DEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,13.01,NA,"55761","FanDuel","16474","NumberFire","TE",10.28,7.03,63.72,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,343,10,"Denver Broncos","REMAINING",NA
"Josh Whyle","TE","GB",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.65,NA,"55742","FanDuel","16312","NumberFire","TE",9.97,6.87,60.33,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,345,12,"Green Bay Packers","REMAINING",NA
"Eric Saubert","TE","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.44,NA,"53528","FanDuel","13315","NumberFire","TE",9.8,6.6,60.81,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,347,28,"Seattle Seahawks","REMAINING",NA
"Cade Stover","TE","HOU",NA,0,0,0,NA,0,0,NA,4.29,17.36,NA,0.29,NA,11.67,NA,"56062","FanDuel","16642","NumberFire","TE",6.87,4.74,40.83,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,351,13,"Houston Texans","REMAINING",NA
"John Bates","TE","WSH",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.6,NA,"55089","FanDuel","15344","NumberFire","TE",10.09,6.53,59.37,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,352,32,"Washington Commanders","REMAINING",NA
"Davis Allen","TE","LA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.33,NA,"55842","FanDuel","16219","NumberFire","TE",8.48,5.77,55.02,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,354,33,"Los Angeles Rams","REMAINING",NA
"David Martin-Robinson","TE","TEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.26,NA,"56207","FanDuel","16831","NumberFire","TE",9.54,6.42,58.29,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,357,31,"Tennessee Titans","REMAINING",NA
"Kylen Granson","TE","TEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.15,NA,"55071","FanDuel","15419","NumberFire","TE",9.54,6.18,61.41,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,359,31,"Tennessee Titans","REMAINING",NA
"Marlin Klein","TE","HOU",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,8.97,NA,"56659","FanDuel","17593","NumberFire","TE",7.38,5.11,46.8,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,363,13,"Houston Texans","REMAINING",NA
"Keleki Latu","TE","BUF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,7.08,NA,"56560","FanDuel","17419","NumberFire","TE",5.18,3.63,34.65,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,365,4,"Buffalo Bills","REMAINING",NA
"Jared Wiley","TE","KC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,6.93,NA,"56071","FanDuel","16648","NumberFire","TE",5.29,3.52,34.9,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,368,16,"Kansas City Chiefs","REMAINING",NA
"Nick Kallerup","TE","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,6.63,NA,"56545","FanDuel","17414","NumberFire","TE",4.88,3.34,33.41,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,371,28,"Seattle Seahawks","REMAINING",NA
"Thomas Fidone II","TE","NYG",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,6.13,NA,"56502","FanDuel","17243","NumberFire","TE",5.07,3.32,33.86,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,375,21,"New York Giants","REMAINING",NA
"Chris Manhertz","TE","NYG",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,6.12,NA,"53390","FanDuel","12955","NumberFire","TE",5.07,3.29,33.95,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,376,21,"New York Giants","REMAINING",NA
"Connor Heyward","TE","LV",NA,0,0,0,NA,0,0,NA,11.57,3.63,NA,0.32,NA,5.25,NA,"55306","FanDuel","15800","NumberFire","TE",15.01,1.64,4.09,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,382,35,"Las Vegas Raiders","REMAINING",NA
"Luke Schoonmaker","TE","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,5,NA,"55592","FanDuel","16221","NumberFire","TE",3.85,2.67,24.04,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,384,9,"Dallas Cowboys","REMAINING",NA
"Ian Thomas","TE","LV",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,4.09,NA,"53897","FanDuel","13678","NumberFire","TE",5,2.28,20.5,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,392,35,"Las Vegas Raiders","REMAINING",NA
"Riley Nowakowski","TE","PIT",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,1.49,NA,"56681","FanDuel","17648","NumberFire","TE",5,0.78,2.02,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,413,25,"Pittsburgh Steelers","REMAINING",NA
"Johnny Mundt","TE","PHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"54117","FanDuel","13940","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,24,"Philadelphia Eagles","REMAINING",NA
"Feleipe Franks","TE","CAR",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55067","FanDuel","15244","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,5,"Carolina Panthers","REMAINING",NA
"Hunter Long","TE","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55093","FanDuel","15334","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,1,"Arizona Cardinals","REMAINING",NA
"Grant Calcaterra","TE","PHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55414","FanDuel","15804","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,24,"Philadelphia Eagles","REMAINING",NA
"James Mitchell","TE","CAR",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55496","FanDuel","15909","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,5,"Carolina Panthers","REMAINING",NA
"Stone Smartt","TE","PHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55515","FanDuel","16113","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,24,"Philadelphia Eagles","REMAINING",NA
"Luke Musgrave","TE","GB",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55616","FanDuel","16215","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,12,"Green Bay Packers","REMAINING",NA
"Will Mallory","TE","IND",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55725","FanDuel","16220","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,14,"Indianapolis Colts","REMAINING",NA
"Julian Hill","TE","NE",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55753","FanDuel","16425","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,19,"New England Patriots","REMAINING",NA
"Tip Reiman","TE","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56097","FanDuel","16706","NumberFire","TE",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,414,1,"Arizona Cardinals","REMAINING",NA
